SalesOrderNumber,OrderDate,CountryRegionCode,Category,ResellerName,NumberEmployees,YearOpened,Region,SalesAmount,TotalProductCost,OrderQuantity,DaysOfRent,UnitPrice,FileName,Profit,ProfitPerRentalDay
OrNo.637540,2019-11-18,NL,Bike Rental,Biketastic Netherlands,17,2012,EU,957,282.315,2,287,478.5,Biketastic_NL,392.37,1.36714285714286
OrNo.637640,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,513.5,151.4825,2,154,256.75,Biketastic_FR,210.535,1.36711038961039
OrNo.637700,2018-03-20,NL,Bike Rental,Biketastic Netherlands,7,2012,EU,465.25,344.285,1,322,465.25,Biketastic_NL,120.965,0.375667701863354
OrNo.637810,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,33.5,9.8825,2,7,16.75,Biketastic_FR,13.735,1.96214285714286
OrNo.637980,2019-11-18,GB,Bike Rental,Biketastic Great Britain,14,2017,EU,478.5,282.315,1,287,478.5,,196.185,0.683571428571429
OrNo.638110,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,770,227.15,2,231,385,Biketastic_FR,315.7,1.36666666666667
OrNo.638400,2018-03-20,FR,Bike Rental,Biketastic France,4,2016,EU,232.5,172.05,1,161,232.5,Biketastic_FR,60.45,0.375465838509317
OrNo.639320,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,67.5,19.9125,2,14,33.75,Biketastic_FR,27.675,1.97678571428571
OrNo.639590,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,201.75,119.0325,1,84,201.75,Biketastic_FR,82.7175,0.984732142857143
OrNo.639600,2019-11-18,NL,Bike Rental,Biketastic Netherlands,17,2012,EU,385,227.15,1,231,385,Biketastic_NL,157.85,0.683333333333333
OrNo.639740,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,151.5,89.385,1,63,151.5,Biketastic_FR,62.115,0.985952380952381
OrNo.639830,2019-11-18,NL,Bike Rental,Biketastic Netherlands,17,2012,EU,455,268.45,1,273,455,Biketastic_NL,186.55,0.683333333333333
OrNo.640130,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,338.5,199.715,1,203,338.5,Biketastic_FR,138.785,0.683669950738916
OrNo.640200,2019-11-18,NL,Bike Rental,Biketastic Netherlands,17,2012,EU,134.5,79.355,1,56,134.5,Biketastic_NL,55.145,0.984732142857143
OrNo.640500,2018-03-20,FR,Bike Rental,Biketastic France,4,2016,EU,172,127.28,1,119,172,Biketastic_FR,44.72,0.375798319327731
OrNo.640590,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,175,103.25,1,105,175,Biketastic_FR,71.75,0.683333333333333
OrNo.640710,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,583.5,172.1325,2,175,291.75,Biketastic_FR,239.235,1.36705714285714
OrNo.640840,2019-11-18,NL,Bike Rental,Biketastic Netherlands,17,2012,EU,221.75,130.8325,1,133,221.75,Biketastic_NL,90.9175,0.68359022556391
OrNo.641030,2019-11-18,GB,Bike Rental,Biketastic Great Britain,14,2017,EU,185,109.15,1,77,185,,75.85,0.985064935064935
OrNo.641100,2019-11-18,NL,Bike Rental,Biketastic Netherlands,17,2012,EU,466.75,275.3825,1,280,466.75,Biketastic_NL,191.3675,0.683455357142857
OrNo.641230,2019-11-18,FR,Bike Rental,Biketastic France,14,2016,EU,490,289.1,1,294,490,Biketastic_FR,200.9,0.683333333333333
OrNo.641340,2019-11-18,NL,Bike Rental,Biketastic Netherlands,17,2012,EU,933.5,275.3825,2,280,466.75,Biketastic_NL,382.735,1.36691071428571
OrNo.641570,2019-11-18,DE,Bike Rental,Biketastic Germany,14,2019,EU,548.5,323.615,1,329,548.5,Biketastic_DE,224.885,0.68354103343465
OrNo.641680,2019-11-18,DE,Bike Rental,Biketastic Germany,14,2019,EU,280,165.2,1,168,280,Biketastic_DE,114.8,0.683333333333333
OrNo.642000,2018-03-20,FR,Bike Rental,Biketastic France,4,2016,EU,525.75,389.055,1,364,525.75,Biketastic_FR,136.695,0.375535714285714
OrNo.642520,2019-11-18,DE,Bike Rental,Biketastic Germany,14,2019,EU,560,330.4,1,336,560,Biketastic_DE,229.6,0.683333333333333
OrNo.642650,2019-11-18,DE,Bike Rental,Biketastic Germany,14,2019,EU,326.75,192.7825,1,196,326.75,Biketastic_DE,133.9675,0.683507653061225
OrNo.642990,2019-11-18,DE,Bike Rental,Biketastic Germany,14,2019,EU,594.75,116.9675,3,119,198.25,Biketastic_DE,243.8475,2.04913865546218
OrNo.643290,2019-11-18,DE,Bike Rental,Biketastic Germany,14,2019,EU,501.75,296.0325,1,301,501.75,Biketastic_DE,205.7175,0.68344684385382
OrNo.643490,2019-11-18,DE,Bike Rental,Biketastic Germany,14,2019,EU,245,144.55,1,147,245,Biketastic_DE,100.45,0.683333333333333
OrNo.643960,2019-11-18,DE,Bike Rental,Biketastic Germany,14,2019,EU,315,185.85,1,189,315,Biketastic_DE,129.15,0.683333333333333
OrNo.644020,2019-11-18,DE,Bike Rental,Biketastic Germany,14,2019,EU,350,206.5,1,210,350,Biketastic_DE,143.5,0.683333333333333
OrNo.644160,2019-11-18,DE,Bike Rental,Biketastic Germany,14,2019,EU,747,220.365,2,224,373.5,Biketastic_DE,306.27,1.36727678571429
OrNo.644500,2019-11-18,DE,Bike Rental,Biketastic Germany,14,2019,EU,101,59.59,1,42,101,Biketastic_DE,41.41,0.985952380952381
OrNo.644830,2019-11-18,DE,Bike Rental,Biketastic Germany,14,2019,EU,501.75,296.0325,1,301,501.75,Biketastic_DE,205.7175,0.68344684385382
OrNo.645300,2018-02-18,GB,Bike Rental,Biketastic Great Britain,3,2017,EU,485.5,359.27,1,336,485.5,,126.23,0.375684523809524
OrNo.645420,2018-01-08,FR,E-Bikes,Biketastic France,3,2016,EU,4233,1862.52,2,,2116.5,Biketastic_FR,507.96,
OrNo.645730,2018-01-28,FR,Cargo Bikes,Biketastic France,3,2016,EU,3908.5,3634.905,1,,3908.5,Biketastic_FR,273.595,
OrNo.646240,2018-02-07,GB,E-Bikes,Biketastic Great Britain,3,2017,EU,1806.5,1589.72,1,,1806.5,,216.78,
OrNo.646570,2018-04-09,FR,E-Bikes,Biketastic France,4,2016,EU,3861,1698.84,2,,1930.5,Biketastic_FR,463.32,
OrNo.646670,2018-05-14,FR,E-Bikes,Biketastic France,5,2016,EU,3861,1698.84,2,,1930.5,Biketastic_FR,463.32,
OrNo.647280,2018-03-10,GB,E-Bikes,Biketastic Great Britain,4,2017,EU,5643,1655.28,3,,1881,,677.16,
OrNo.647360,2018-04-21,FR,E-Bikes,Biketastic France,4,2016,EU,2079.25,1829.74,1,,2079.25,Biketastic_FR,249.51,
OrNo.647670,2018-04-14,FR,E-Bikes,Biketastic France,4,2016,EU,2079.25,1829.74,1,,2079.25,Biketastic_FR,249.51,
OrNo.647860,2018-04-21,FR,E-Bikes,Biketastic France,4,2016,EU,2079.25,1829.74,1,,2079.25,Biketastic_FR,249.51,
OrNo.647960,2018-04-18,FR,E-Bikes,Biketastic France,4,2016,EU,2079.25,1829.74,1,,2079.25,Biketastic_FR,249.51,
OrNo.648030,2018-03-10,FR,E-Bikes,Biketastic France,4,2016,EU,2079.25,1829.74,1,,2079.25,Biketastic_FR,249.51,
OrNo.648320,2018-03-30,GB,Cargo Bikes,Biketastic Great Britain,4,2017,EU,7566,3518.19,2,,3783,,529.62,
OrNo.648530,2018-05-21,NL,E-Bikes,Biketastic Netherlands,8,2012,EU,1831.5,1611.72,1,,1831.5,Biketastic_NL,219.78,
OrNo.648660,2018-05-18,NL,E-Bikes,Biketastic Netherlands,8,2012,EU,1831.5,1611.72,1,,1831.5,Biketastic_NL,219.78,
OrNo.648780,2018-04-09,NL,E-Bikes,Biketastic Netherlands,7,2012,EU,1831.5,1611.72,1,,1831.5,Biketastic_NL,219.78,
OrNo.649040,2018-03-22,FR,E-Bikes,Biketastic France,4,2016,EU,5643,1655.28,3,,1881,Biketastic_FR,677.16,
OrNo.649130,2018-03-19,FR,E-Bikes,Biketastic France,4,2016,EU,5643,1655.28,3,,1881,Biketastic_FR,677.16,
OrNo.649200,2018-02-18,GB,Bike Rental,Biketastic Great Britain,3,2017,EU,406.5,100.27,3,70,135.5,,105.69,1.50985714285714
OrNo.649530,2018-03-22,FR,E-Bikes,Biketastic France,4,2016,EU,1890,1663.2,1,,1890,Biketastic_FR,226.8,
OrNo.649690,2018-03-19,FR,E-Bikes,Biketastic France,4,2016,EU,1890,1663.2,1,,1890,Biketastic_FR,226.8,
OrNo.649710,2018-02-08,FR,E-Bikes,Biketastic France,3,2016,EU,1890,1663.2,1,,1890,Biketastic_FR,226.8,
OrNo.649810,2018-03-15,FR,E-Bikes,Biketastic France,4,2016,EU,1890,1663.2,1,,1890,Biketastic_FR,226.8,
OrNo.650110,2018-07-21,NL,E-Bikes,Biketastic Netherlands,9,2012,EU,3810,1676.4,2,,1905,Biketastic_NL,457.2,
OrNo.650360,2018-06-09,NL,E-Bikes,Biketastic Netherlands,8,2012,EU,3810,1676.4,2,,1905,Biketastic_NL,457.2,
OrNo.651190,2018-05-30,FR,Cargo Bikes,Biketastic France,5,2016,EU,3781,3516.33,1,,3781,Biketastic_FR,264.67,
OrNo.651200,2018-06-21,FR,E-Bikes,Biketastic France,5,2016,EU,3810,1676.4,2,,1905,Biketastic_FR,457.2,
OrNo.651500,2018-06-14,FR,E-Bikes,Biketastic France,5,2016,EU,3810,1676.4,2,,1905,Biketastic_FR,457.2,
OrNo.652020,2018-08-14,NL,E-Bikes,Biketastic Netherlands,9,2012,EU,2028,1784.64,1,,2028,Biketastic_NL,243.36,
OrNo.652210,2018-08-21,NL,E-Bikes,Biketastic Netherlands,9,2012,EU,3810,1676.4,2,,1905,Biketastic_NL,457.2,
OrNo.652320,2018-08-18,NL,E-Bikes,Biketastic Netherlands,9,2012,EU,3810,1676.4,2,,1905,Biketastic_NL,457.2,
OrNo.652420,2018-07-10,NL,E-Bikes,Biketastic Netherlands,9,2012,EU,3810,1676.4,2,,1905,Biketastic_NL,457.2,
OrNo.652890,2018-07-21,FR,E-Bikes,Biketastic France,6,2016,EU,2531.5,2227.72,1,,2531.5,Biketastic_FR,303.78,
OrNo.652900,2018-02-18,GB,Bike Rental,Biketastic Great Britain,3,2017,EU,18.25,13.505,1,6,18.25,,4.745,0.790833333333333
OrNo.653160,2018-07-14,FR,E-Bikes,Biketastic France,6,2016,EU,2531.5,2227.72,1,,2531.5,Biketastic_FR,303.78,
OrNo.653450,2018-08-21,NL,E-Bikes,Biketastic Netherlands,9,2012,EU,4817,2119.48,2,,2408.5,Biketastic_NL,578.04,
OrNo.653530,2018-08-18,NL,E-Bikes,Biketastic Netherlands,9,2012,EU,4817,2119.48,2,,2408.5,Biketastic_NL,578.04,
OrNo.653750,2018-08-14,NL,E-Bikes,Biketastic Netherlands,9,2012,EU,4817,2119.48,2,,2408.5,Biketastic_NL,578.04,
OrNo.653920,2018-08-21,NL,E-Bikes,Biketastic Netherlands,9,2012,EU,1909.5,1680.36,1,,1909.5,Biketastic_NL,229.14,
OrNo.654180,2018-07-10,NL,E-Bikes,Biketastic Netherlands,9,2012,EU,1909.5,1680.36,1,,1909.5,Biketastic_NL,229.14,
OrNo.654280,2018-08-14,NL,E-Bikes,Biketastic Netherlands,9,2012,EU,1909.5,1680.36,1,,1909.5,Biketastic_NL,229.14,
OrNo.654430,2018-10-28,FR,Cargo Bikes,Biketastic France,7,2016,EU,7475.5,3476.1075,2,,3737.75,Biketastic_FR,523.285,
OrNo.654640,2018-09-18,NL,E-Bikes,Biketastic Netherlands,10,2012,EU,5346,1568.16,3,,1782,Biketastic_NL,641.52,
OrNo.654850,2018-09-14,NL,E-Bikes,Biketastic Netherlands,10,2012,EU,5346,1568.16,3,,1782,Biketastic_NL,641.52,
OrNo.655280,2018-08-10,NL,E-Bikes,Biketastic Netherlands,9,2012,EU,7138.5,2093.96,3,,2379.5,Biketastic_NL,856.62,
OrNo.655610,2018-11-19,NL,E-Bikes,Biketastic Netherlands,11,2012,EU,1782,1568.16,1,,1782,Biketastic_NL,213.84,
OrNo.655810,2018-10-08,NL,E-Bikes,Biketastic Netherlands,10,2012,EU,1782,1568.16,1,,1782,Biketastic_NL,213.84,
OrNo.656070,2018-11-07,GB,E-Bikes,Biketastic Great Britain,8,2017,EU,1782,1568.16,1,,1782,,213.84,
OrNo.656150,2018-09-21,FR,E-Bikes,Biketastic France,7,2016,EU,3720.5,1637.02,2,,1860.25,Biketastic_FR,446.46,
OrNo.656510,2018-09-09,FR,E-Bikes,Biketastic France,7,2016,EU,3720.5,1637.02,2,,1860.25,Biketastic_FR,446.46,
OrNo.656730,2018-11-27,FR,Cargo Bikes,Biketastic France,8,2016,EU,3940.5,3664.665,1,,3940.5,Biketastic_FR,275.835,
OrNo.656860,2018-11-27,FR,Cargo Bikes,Biketastic France,8,2016,EU,7621.5,3543.9975,2,,3810.75,Biketastic_FR,533.505,
OrNo.657000,2018-01-18,FR,Bike Rental,Biketastic France,3,2016,EU,396.75,293.595,1,210,396.75,Biketastic_FR,103.155,0.491214285714286
OrNo.657050,2019-01-27,GB,Cargo Bikes,Biketastic Great Britain,9,2017,EU,3398.25,2888.5125,1,,3398.25,,509.7375,
OrNo.657170,2019-02-06,DE,Cargo Bikes,Biketastic Germany,7,2019,EU,3235.25,2749.9625,1,,3235.25,Biketastic_DE,485.2875,
OrNo.657230,2019-02-06,DE,Cargo Bikes,Biketastic Germany,7,2019,EU,3462.75,2943.3375,1,,3462.75,Biketastic_DE,519.4125,
OrNo.657300,2018-02-18,GB,Bike Rental,Biketastic Great Britain,3,2017,EU,526,194.62,2,182,263,,136.76,0.751428571428571
OrNo.657489,2019-01-27,DE,Cargo Bikes,Biketastic Germany,6,2019,EU,4419.75,3756.7875,1,,4419.75,Biketastic_DE,662.9625,
OrNo.658280,2018-11-07,NL,E-Bikes,Biketastic Netherlands,11,2012,EU,5930.25,1739.54,3,,1976.75,Biketastic_NL,711.63,
OrNo.658410,2018-12-07,GB,E-Bikes,Biketastic Great Britain,8,2017,EU,5930.25,1739.54,3,,1976.75,,711.63,
OrNo.658560,2018-12-19,NL,E-Bikes,Biketastic Netherlands,11,2012,EU,2964.25,2608.54,1,,2964.25,Biketastic_NL,355.71,
OrNo.658630,2018-12-16,NL,E-Bikes,Biketastic Netherlands,11,2012,EU,2964.25,2608.54,1,,2964.25,Biketastic_NL,355.71,
OrNo.658800,2018-02-18,GB,Bike Rental,Biketastic Great Britain,3,2017,EU,394.5,291.93,1,273,394.5,,102.57,0.375714285714286
OrNo.659050,2018-12-19,NL,E-Bikes,Biketastic Netherlands,11,2012,EU,7440.75,2182.62,3,,2480.25,Biketastic_NL,892.89,
OrNo.659280,2018-11-07,NL,E-Bikes,Biketastic Netherlands,11,2012,EU,7440.75,2182.62,3,,2480.25,Biketastic_NL,892.89,
OrNo.659510,2019-01-19,FR,E-Bikes,Biketastic France,9,2016,EU,1898.75,1500.0125,1,,1898.75,Biketastic_FR,398.7375,
OrNo.659662,2019-01-16,DE,E-Bikes,Biketastic Germany,6,2019,EU,1898.75,1500.0125,1,,1898.75,Biketastic_DE,398.7375,
OrNo.659700,2018-02-18,NL,Bike Rental,Biketastic Netherlands,6,2012,EU,293.25,217.005,1,203,293.25,Biketastic_NL,76.245,0.375591133004926
OrNo.659840,2019-01-12,FR,E-Bikes,Biketastic France,9,2016,EU,1898.75,1500.0125,1,,1898.75,Biketastic_FR,398.7375,
OrNo.660100,2018-02-18,FR,Bike Rental,Biketastic France,3,2016,EU,151.75,112.295,1,105,151.75,Biketastic_FR,39.455,0.375761904761905
OrNo.660270,2018-11-07,FR,E-Bikes,Biketastic France,8,2016,EU,4305,1894.2,2,,2152.5,Biketastic_FR,516.6,
OrNo.660528,2019-03-30,DE,Cargo Bikes,Biketastic Germany,8,2019,EU,4390.25,3731.7125,1,,4390.25,Biketastic_DE,658.5375,
OrNo.660620,2019-05-09,GB,Cargo Bikes,Biketastic Great Britain,11,2017,EU,3549.25,3016.8625,1,,3549.25,,532.3875,
OrNo.660810,2019-04-09,GB,Cargo Bikes,Biketastic Great Britain,10,2017,EU,3452.5,2934.625,1,,3452.5,,517.875,
OrNo.660851,2019-04-09,DE,Cargo Bikes,Biketastic Germany,9,2019,EU,3452.5,2934.625,1,,3452.5,Biketastic_DE,517.875,
OrNo.660917,2019-03-21,DE,E-Bikes,Biketastic Germany,8,2019,EU,2676.5,2114.435,1,,2676.5,Biketastic_DE,562.065,
OrNo.661069,2019-03-18,DE,E-Bikes,Biketastic Germany,8,2019,EU,2676.5,2114.435,1,,2676.5,Biketastic_DE,562.065,
OrNo.661160,2019-02-07,DE,E-Bikes,Biketastic Germany,7,2019,EU,2676.5,2114.435,1,,2676.5,Biketastic_DE,562.065,
OrNo.661595,2019-03-09,DE,Cargo Bikes,Biketastic Germany,8,2019,EU,3452.5,2934.625,1,,3452.5,Biketastic_DE,517.875,
OrNo.661695,2019-03-09,DE,Cargo Bikes,Biketastic Germany,8,2019,EU,3283.25,2790.7625,1,,3283.25,Biketastic_DE,492.4875,
OrNo.661780,2019-03-09,FR,Cargo Bikes,Biketastic France,10,2016,EU,3283.25,2790.7625,1,,3283.25,Biketastic_FR,492.4875,
OrNo.661879,2019-03-30,DE,Cargo Bikes,Biketastic Germany,8,2019,EU,3948,3355.8,1,,3948,Biketastic_DE,592.2,
OrNo.661900,2018-02-18,NL,Bike Rental,Biketastic Netherlands,6,2012,EU,283.25,209.605,1,196,283.25,Biketastic_NL,73.645,0.375739795918367
OrNo.661942,2019-03-30,DE,Cargo Bikes,Biketastic Germany,8,2019,EU,3559,3025.15,1,,3559,Biketastic_DE,533.85,
OrNo.662016,2019-03-09,DE,Cargo Bikes,Biketastic Germany,8,2019,EU,6482,2754.85,2,,3241,Biketastic_DE,972.3,
OrNo.662150,2019-03-09,FR,Cargo Bikes,Biketastic France,10,2016,EU,6482,2754.85,2,,3241,Biketastic_FR,972.3,
OrNo.662190,2019-03-09,DE,Cargo Bikes,Biketastic Germany,8,2019,EU,3241,2754.85,1,,3241,Biketastic_DE,486.15,
OrNo.662260,2019-04-29,GB,Cargo Bikes,Biketastic Great Britain,10,2017,EU,7840.5,3332.2125,2,,3920.25,,1176.075,
OrNo.662500,2018-02-18,FR,Bike Rental,Biketastic France,3,2016,EU,122,90.28,1,63,122,Biketastic_FR,31.72,0.503492063492063
OrNo.662510,2019-05-09,GB,Cargo Bikes,Biketastic Great Britain,11,2017,EU,4140.25,3519.2125,1,,4140.25,,621.0375,
OrNo.662820,2019-03-09,NL,Cargo Bikes,Biketastic Netherlands,13,2012,EU,4001.5,3401.275,1,,4001.5,Biketastic_NL,600.225,
OrNo.662889,2019-03-09,DE,Cargo Bikes,Biketastic Germany,8,2019,EU,8003,3401.275,2,,4001.5,Biketastic_DE,1200.45,
OrNo.663150,2019-03-09,FR,Cargo Bikes,Biketastic France,10,2016,EU,8003,3401.275,2,,4001.5,Biketastic_FR,1200.45,
OrNo.663177,2019-03-09,DE,Cargo Bikes,Biketastic Germany,8,2019,EU,8003,3401.275,2,,4001.5,Biketastic_DE,1200.45,
OrNo.663430,2019-03-30,GB,Cargo Bikes,Biketastic Great Britain,10,2017,EU,3485.5,2962.675,1,,3485.5,,522.825,
OrNo.663500,2019-02-27,GB,Cargo Bikes,Biketastic Great Britain,9,2017,EU,7934.5,3372.1625,2,,3967.25,,1190.175,
OrNo.663670,2019-02-27,GB,Cargo Bikes,Biketastic Great Britain,9,2017,EU,7517,3194.725,2,,3758.5,,1127.55,
OrNo.663750,2019-03-21,FR,E-Bikes,Biketastic France,10,2016,EU,5323.5,2102.7825,2,,2661.75,Biketastic_FR,1117.935,
OrNo.663931,2019-02-07,DE,E-Bikes,Biketastic Germany,7,2019,EU,5323.5,2102.7825,2,,2661.75,Biketastic_DE,1117.935,
OrNo.664000,2018-01-18,NL,Bike Rental,Biketastic Netherlands,6,2012,EU,60.25,44.585,1,21,60.25,Biketastic_NL,15.665,0.745952380952381
OrNo.664240,2019-05-21,DE,E-Bikes,Biketastic Germany,9,2019,EU,2467.5,1949.325,1,,2467.5,Biketastic_DE,518.175,
OrNo.664483,2019-04-09,DE,E-Bikes,Biketastic Germany,9,2019,EU,2467.5,1949.325,1,,2467.5,Biketastic_DE,518.175,
OrNo.664550,2019-05-14,DE,E-Bikes,Biketastic Germany,9,2019,EU,2467.5,1949.325,1,,2467.5,Biketastic_DE,518.175,
OrNo.664621,2019-05-09,DE,E-Bikes,Biketastic Germany,9,2019,EU,2467.5,1949.325,1,,2467.5,Biketastic_DE,518.175,
OrNo.664770,2019-03-09,DE,Cargo Bikes,Biketastic Germany,8,2019,EU,8043.5,3418.4875,2,,4021.75,Biketastic_DE,1206.525,
OrNo.664813,2019-04-09,DE,Cargo Bikes,Biketastic Germany,9,2019,EU,3213.75,2731.6875,1,,3213.75,Biketastic_DE,482.0625,
OrNo.664820,2019-04-09,GB,Cargo Bikes,Biketastic Great Britain,10,2017,EU,3213.75,2731.6875,1,,3213.75,,482.0625,
OrNo.664983,2019-04-21,DE,E-Bikes,Biketastic Germany,9,2019,EU,6274.5,1652.285,3,,2091.5,Biketastic_DE,1317.645,
OrNo.665053,2019-04-18,DE,E-Bikes,Biketastic Germany,9,2019,EU,6274.5,1652.285,3,,2091.5,Biketastic_DE,1317.645,
OrNo.665150,2019-03-10,FR,E-Bikes,Biketastic France,10,2016,EU,6274.5,1652.285,3,,2091.5,Biketastic_FR,1317.645,
OrNo.665270,2019-04-14,FR,E-Bikes,Biketastic France,10,2016,EU,6274.5,1652.285,3,,2091.5,Biketastic_FR,1317.645,
OrNo.665330,2019-04-09,FR,E-Bikes,Biketastic France,10,2016,EU,6274.5,1652.285,3,,2091.5,Biketastic_FR,1317.645,
OrNo.665373,2019-04-09,DE,E-Bikes,Biketastic Germany,9,2019,EU,6274.5,1652.285,3,,2091.5,Biketastic_DE,1317.645,
OrNo.665430,2019-03-30,GB,Cargo Bikes,Biketastic Great Britain,10,2017,EU,3382.5,2875.125,1,,3382.5,,507.375,
OrNo.665468,2019-03-30,DE,Cargo Bikes,Biketastic Germany,8,2019,EU,6765,2875.125,2,,3382.5,Biketastic_DE,1014.75,
OrNo.665572,2019-03-09,DE,Cargo Bikes,Biketastic Germany,8,2019,EU,3971,3375.35,1,,3971,Biketastic_DE,595.65,
OrNo.665884,2019-04-09,DE,E-Bikes,Biketastic Germany,9,2019,EU,4371,1726.545,2,,2185.5,Biketastic_DE,917.91,
OrNo.666030,2019-05-09,GB,E-Bikes,Biketastic Great Britain,11,2017,EU,4371,1726.545,2,,2185.5,,917.91,
OrNo.666103,2019-03-09,DE,Cargo Bikes,Biketastic Germany,8,2019,EU,4021.75,3418.4875,1,,4021.75,Biketastic_DE,603.2625,
OrNo.666223,2019-03-09,DE,Cargo Bikes,Biketastic Germany,8,2019,EU,3311.5,2814.775,1,,3311.5,Biketastic_DE,496.725,
OrNo.666290,2019-03-09,GB,Cargo Bikes,Biketastic Great Britain,10,2017,EU,3311.5,2814.775,1,,3311.5,,496.725,
OrNo.666370,2019-03-21,NL,E-Bikes,Biketastic Netherlands,13,2012,EU,2258.5,1784.215,1,,2258.5,Biketastic_NL,474.285,
OrNo.666570,2019-02-07,NL,E-Bikes,Biketastic Netherlands,12,2012,EU,2258.5,1784.215,1,,2258.5,Biketastic_NL,474.285,
OrNo.666890,2019-03-09,NL,Cargo Bikes,Biketastic Netherlands,13,2012,EU,3465.5,2945.675,1,,3465.5,Biketastic_NL,519.825,
OrNo.666999,2019-03-09,DE,Cargo Bikes,Biketastic Germany,8,2019,EU,3465.5,2945.675,1,,3465.5,Biketastic_DE,519.825,
OrNo.667150,2019-03-09,FR,Cargo Bikes,Biketastic France,10,2016,EU,3719.5,3161.575,1,,3719.5,Biketastic_FR,557.925,
OrNo.667478,2019-06-09,DE,E-Bikes,Biketastic Germany,10,2019,EU,2520.75,1991.3925,1,,2520.75,Biketastic_DE,529.3575,
OrNo.667516,2019-07-14,DE,E-Bikes,Biketastic Germany,11,2019,EU,2520.75,1991.3925,1,,2520.75,Biketastic_DE,529.3575,
OrNo.667560,2019-07-14,NL,E-Bikes,Biketastic Netherlands,15,2012,EU,2520.75,1991.3925,1,,2520.75,Biketastic_NL,529.3575,
OrNo.667600,2018-02-18,NL,Bike Rental,Biketastic Netherlands,6,2012,EU,384.25,284.345,1,266,384.25,Biketastic_NL,99.905,0.375582706766917
OrNo.667727,2019-08-09,DE,Cargo Bikes,Biketastic Germany,12,2019,EU,4140.25,3519.2125,1,,4140.25,Biketastic_DE,621.0375,
OrNo.667839,2019-08-09,DE,Cargo Bikes,Biketastic Germany,12,2019,EU,5001.5,3401.275,1,,7001.5,Biketastic_DE,1600.225,
OrNo.668190,2019-06-18,DE,E-Bikes,Biketastic Germany,10,2019,EU,4789,1891.655,2,,2394.5,Biketastic_DE,1005.69,
OrNo.668290,2019-05-10,DE,E-Bikes,Biketastic Germany,9,2019,EU,4789,1891.655,2,,2394.5,Biketastic_DE,1005.69,
OrNo.668298,2019-05-10,DE,E-Bikes,Biketastic Germany,9,2019,EU,4789,1891.655,2,,2394.5,Biketastic_DE,1005.69,
OrNo.668311,2019-06-14,DE,E-Bikes,Biketastic Germany,10,2019,EU,4789,1891.655,2,,2394.5,Biketastic_DE,1005.69,
OrNo.668320,2019-06-14,DE,E-Bikes,Biketastic Germany,10,2019,EU,4789,1891.655,2,,2394.5,Biketastic_DE,1005.69,
OrNo.668500,2018-02-18,FR,Bike Rental,Biketastic France,3,2016,EU,374.25,276.945,1,259,374.25,Biketastic_FR,97.305,0.375694980694981
OrNo.668630,2019-06-09,FR,Cargo Bikes,Biketastic France,11,2016,EU,3921,3332.85,1,,3921,Biketastic_FR,588.15,
OrNo.668700,2019-06-09,NL,Cargo Bikes,Biketastic Netherlands,14,2012,EU,7098.5,3016.8625,2,,3549.25,Biketastic_NL,1064.775,
OrNo.668970,2019-07-21,DE,E-Bikes,Biketastic Germany,11,2019,EU,2520.75,1991.3925,1,,2520.75,Biketastic_DE,529.3575,
OrNo.669043,2019-07-18,DE,E-Bikes,Biketastic Germany,11,2019,EU,2520.75,1991.3925,1,,2520.75,Biketastic_DE,529.3575,
OrNo.669459,2019-06-29,DE,Cargo Bikes,Biketastic Germany,10,2019,EU,3465,2945.25,1,,3465,Biketastic_DE,519.75,
OrNo.669597,2019-06-09,DE,Cargo Bikes,Biketastic Germany,10,2019,EU,6910.5,2936.9625,2,,3455.25,Biketastic_DE,1036.575,
OrNo.669620,2019-08-09,DE,Cargo Bikes,Biketastic Germany,12,2019,EU,3938.75,3347.9375,1,,3938.75,Biketastic_DE,590.8125,
